SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,180082,0,508,555,0,2,180393.08579819818,155960.61219881888,40.71071079812207,12571.243378378378,0.6572186912308838,2.262711552E8,1,100000,UNIFORM,0,411,1279,10266,100,0,187,16190.0,0,10.0,10,15381,1,6597,32849,119,79,152456,1067,0,153,7179,115.0,6623,0,9,10.058879755304913,178171.0,100,551,1300,893,0.522107243650047,0.0,153904.0,5020,0,0,0,18.79099099099099,168661,0.0,1.0,0,1529,9043,557.0,0.0,104.0,0,0,0.954954954954955,1,123,95864,90.28346456692914,0,0,0.0,16827,1710,162,0,0.5230046948356808,0,10,0,90.09009009009009,905,100.0,1.003632192697381,168,0,1.0,1442,1,220,18994.0,1682,165912,0.0,4,670,0.0,34096,144,2,10.0,0,0,9.045045045045045,1414,431,1654,6062,10,106300,70,0.0,153894,3,0,2700
1,180038,0,565,570,0,5,168938.33650701755,145981.53807787612,25.96090614035088,12492.697268421052,0.6670566866747094,1.906190876521739E8,1,100000,UNIFORM,0,399,1319,10274,100,0,188,16788.0,0,10.0,10,15949,1,6183,41357,111,78,142921,1777,0,157,6837,81.0,6282,0,9,9.825579169059928,166802.0,100,594,2438,2008,0.5022026431718062,0.0,144310.0,5100,0,0,0,19.357894736842105,211485,0.0,4.0,0,1421,8752,575.0,0.0,77.0,0,0,1.0526315789473684,1,114,102461,90.270796460177,0,0,0.0,17298,1632,162,0,0.5043859649122807,0,10,0,90.27719298245614,619,100.0,0.9726210989852575,127,0,1.0,1336,1,219,19769.0,1569,154549,0.0,1,569,0.0,37408,124,5,10.0,0,0,8.947368421052632,1659,888,1640,6062,10,113500,70,0.0,144300,3,0,2279
2,180123,0,529,528,0,1,183382.96068371212,156347.40407750473,26.473841209829867,13824.209162878788,0.6539900300782313,1.9710972032E8,1,100000,UNIFORM,0,386,1682,10983,100,0,188,17385.0,0,10.0,10,16504,0,6852,155711,131,76,152674,2631,0,162,7633,92.0,6991,0,9,10.186183336496489,181200.0,100,655,4793,13553,0.49952696310312206,0.0,154279.0,4880,0,0,0,20.138257575757574,217113,0.0,1.0,0,1532,9400,529.0,0.0,87.0,0,0,0.7575757575757576,1,132,95057,90.03213610586012,0,0,0.0,18021,0,162,0,0.5,0,10,0,89.82954545454545,0,100.0,0.9394572025052192,149,0,0.0,1492,1,219,20639.0,1690,167648,0.0,7,550,0.0,34948,140,1,10.0,0,0,9.242424242424242,1719,1141,2179,6062,10,105700,70,0.0,154258,8,0,0
3,180097,0,534,601,0,3,169027.47113477538,145293.60810674157,16.07915553602812,12868.300391014975,0.6602897112242438,1.9484309632E8,1,100000,UNIFORM,0,391,1227,10718,100,0,187,16384.0,0,10.0,10,15556,0,6897,44250,112,75,142321,1592,0,153,7579,80.0,6983,0,9,9.943640223895,167232.0,100,577,3406,3630,0.5295154185022026,0.0,143561.0,5310,0,0,0,18.86189683860233,184967,0.0,3.0,0,1430,9438,604.0,0.0,76.0,0,0,1.1647254575707155,1,114,102161,90.13857677902622,0,0,0.0,16845,0,162,0,0.5307557117750439,0,10,0,89.89517470881863,0,100.0,1.0326191854854274,130,3641,0.0,1392,1,220,19205.0,1569,154586,0.0,3,596,0.0,40789,126,3,10.0,0,1,8.835274542429284,1569,838,1598,6062,10,113500,70,0.0,143552,3,0,0
4,180020,0,551,573,0,3,170555.0447521815,147867.2665644283,14.50835936113576,12323.824708551483,0.6246279166012356,1.94860792E8,1,100000,UNIFORM,0,394,1283,10186,100,0,188,16427.0,0,10.0,10,15626,0,6093,16736,105,73,144896,836,0,156,6709,79.0,6110,0,9,10.085069776333397,168277.0,100,570,1574,2833,0.5097864768683275,0.0,146118.0,5170,0,0,0,19.670157068062828,199858,0.0,2.0,0,1446,8679,576.0,0.0,76.0,0,0,0.9773123909249564,1,107,101119,90.0,0,0,0.0,17406,4934,162,0,0.5110913930789707,0,6,0,89.9284467713787,667,100.0,1.009367233798509,124,0,1.0,1430,1,219,19816.0,1591,156184,0.0,3,600,0.0,38751,119,3,10.0,1,0,9.022687609075044,1624,651,1587,6062,10,112400,70,0.0,146110,3,0,0
5,180098,0,545,573,0,1,169600.89419371728,151128.05964954128,22.911296693476316,12909.584045375219,0.6187901494878966,2.0542469632E8,1,100000,UNIFORM,0,397,1321,10585,100,0,188,16514.0,0,10.0,10,15690,0,6670,102109,119,75,147673,1298,0,154,7375,82.0,6721,0,9,9.905226881102815,167859.0,100,592,1961,4673,0.5125223613595706,0.0,149244.0,5170,0,0,0,19.340314136125656,192901,0.0,1.0,0,1453,9201,574.0,0.0,76.0,0,0,0.9773123909249564,1,120,100713,90.22018348623853,0,0,0.0,17043,0,162,0,0.51295799821269,0,10,0,89.95287958115183,0,100.0,0.9496457974344247,130,63245,0.0,1425,1,219,19471.0,1596,155181,0.0,2,536,0.0,38485,127,1,10.0,0,1,9.022687609075044,1623,1037,1788,6062,10,111800,70,0.0,149233,4,0,0
6,180129,0,521,580,0,2,174849.9639862069,149862.45366794625,21.024875793291024,12509.381118965517,0.7539655588645078,2.0054061408E8,1,100000,UNIFORM,0,390,1207,10423,100,0,187,16466.0,0,10.0,10,15667,0,6367,14750,127,76,146742,1541,0,157,7057,80.0,6378,0,9,9.978252501924556,172886.0,100,560,2027,2615,0.5267938237965486,0.0,148109.0,5220,0,0,0,18.851724137931033,187968,0.0,2.0,0,1473,9021,582.0,0.0,76.0,0,0,1.0,1,126,99153,90.03646833013435,0,0,0.0,17595,0,162,0,0.527651858567543,0,10,0,90.07586206896552,0,100.0,1.0026943802925328,122,0,0.0,1455,1,219,19943.0,1619,160581,0.0,2,527,0.0,44067,119,2,10.0,0,0,9.0,1578,858,1560,6062,10,110100,70,0.0,148097,4,0,0
7,179990,0,521,606,0,2,170046.13901320132,146599.49995969288,21.603676705048713,12729.281435643565,0.6649940268024257,1.9520462608695653E8,1,100000,UNIFORM,0,420,1371,10419,100,0,187,16603.0,0,10.0,10,15752,0,6689,22651,117,72,143604,1406,0,156,7399,82.0,6718,0,9,9.941923076923077,168044.0,100,594,2228,3965,0.5377107364685004,0.0,144968.0,5480,0,0,0,18.173267326732674,194149,0.0,2.0,0,1428,8935,608.0,0.0,77.0,0,0,0.9570957095709571,1,119,101682,90.20345489443378,0,0,0.0,17203,0,162,0,0.5385296722763507,0,10,0,90.24092409240924,0,100.0,1.025,134,0,0.0,1385,1,220,19690.0,1576,155555,0.0,0,620,0.0,44431,130,2,10.0,0,0,9.042904290429043,1673,849,1715,6062,10,112700,70,0.0,144959,5,0,0
8,180060,0,557,563,0,2,172851.0759875666,147481.49710233393,20.21381550802139,12344.080238010658,0.664015434839915,1.9711977984E8,1,100000,UNIFORM,0,381,1275,10229,100,0,188,16241.0,0,10.0,10,15445,0,6065,27891,118,74,144234,1718,0,155,6691,81.0,6098,0,9,10.040843720038351,170996.0,100,572,3133,5780,0.5026785714285714,0.0,145666.0,4920,0,0,0,20.481349911190055,226843,0.0,2.0,0,1464,8868,565.0,0.0,76.0,0,0,1.2611012433392539,1,121,100458,89.57450628366247,0,0,0.0,17145,0,162,0,0.5035650623885918,0,10,0,89.81349911190053,0,100.0,1.102588686481304,124,0,0.0,1441,1,221,19464.0,1606,158860,0.0,0,526,0.0,43515,120,2,10.0,0,0,8.738898756660745,1540,769,1606,6062,10,112000,70,0.0,145658,5,0,0
9,180039,0,544,571,0,5,171656.3073870403,148548.02695588235,28.034358035714284,12770.753143607706,0.7010953937152253,1.925012656E8,1,100000,UNIFORM,0,355,1299,10659,100,0,188,16681.0,0,10.0,10,15869,0,6490,42970,108,76,145422,1601,0,158,7160,79.0,6657,0,9,10.007297868254273,169745.0,100,550,2054,1287,0.5121076233183857,0.0,146687.0,5150,0,0,0,19.728546409807354,213183,0.0,5.0,0,1452,9426,576.0,0.0,75.0,0,0,0.9807355516637478,1,108,100234,89.91727941176471,0,0,0.0,17501,0,162,0,0.5142857142857142,0,10,0,89.87565674255691,0,100.0,0.9948146725561744,122,0,0.0,1406,1,219,19810.0,1599,157194,0.0,1,458,0.0,40796,117,5,10.0,0,0,9.019264448336251,1550,687,1585,6062,10,111500,70,0.0,146669,4,0,0
